"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2011-09-23 11:00","2011","09","23","11:00"," ","21.6","","13.1","","58","","","","0","","24.1","","101.65","","","","","","Mostly Cloudy"
"2011-09-23 12:00","2011","09","23","12:00"," ","22.5","","11.7","","50","","4","","7","","24.1","","101.58","","25","","","","Mostly Cloudy"
"2011-09-23 13:00","2011","09","23","13:00"," ","22.5","","13.4","","56","","16","","13","","24.1","","101.53","","26","","","","Mostly Cloudy"
"2011-09-23 14:00","2011","09","23","14:00"," ","22.7","","13.2","","55","","16","","9","","24.1","","101.44","","26","","","","Mostly Cloudy"
"2011-09-23 15:00","2011","09","23","15:00"," ","22.4","","12.1","","52","","12","","11","","24.1","","101.42","","25","","","","Cloudy"
"2011-09-23 16:00","2011","09","23","16:00"," ","22.3","","13.2","","56","","9","","9","","24.1","","101.40","","25","","","","Cloudy"
"2011-09-23 17:00","2011","09","23","17:00"," ","21.9","","12.3","","54","","9","","11","","24.1","","101.40","","","","","","Cloudy"
"2011-09-23 18:00","2011","09","23","18:00"," ","21.8","","13.0","","57","","7","","13","","24.1","","101.36","","25","","","","Cloudy"
"2011-09-23 19:00","2011","09","23","19:00"," ","21.2","","13.1","","60","","7","","11","","25.0","","101.35","","","","","","Cloudy"
"2011-09-23 20:00","2011","09","23","20:00"," ","20.7","","13.4","","63","","6","","15","","25.0","","101.30","","","","","","Cloudy"
"2011-09-23 21:00","2011","09","23","21:00"," ","20.3","","14.3","","68","","6","","13","","25.0","","101.27","","","","","","Cloudy"
"2011-09-23 22:00","2011","09","23","22:00"," ","20.4","","14.2","","68","","5","","11","","25.0","","101.27","","","","","","Cloudy"
"2011-09-23 23:00","2011","09","23","23:00"," ","19.7","","13.9","","69","","5","","17","","25.0","","101.21","","","","","","Rain"
"2011-09-24 00:00","2011","09","24","00:00"," ","18.9","","14.1","","74","","5","","15","","25.0","","101.19","","","","","","Cloudy"
"2011-09-24 01:00","2011","09","24","01:00"," ","18.6","","14.5","","77","","4","","15","","25.0","","101.20","","","","","","Cloudy"
"2011-09-24 02:00","2011","09","24","02:00"," ","18.2","","14.7","","80","","5","","17","","25.0","","101.13","","","","","","Cloudy"
"2011-09-24 03:00","2011","09","24","03:00"," ","18.0","","15.0","","83","","4","","17","","25.0","","101.10","","","","","","Cloudy"
"2011-09-24 04:00","2011","09","24","04:00"," ","18.2","","15.0","","82","","5","","17","","25.0","","101.09","","","","","","Cloudy"
"2011-09-24 05:00","2011","09","24","05:00"," ","18.1","","15.3","","84","","4","","20","","25.0","","101.09","","","","","","Mostly Cloudy"
"2011-09-24 06:00","2011","09","24","06:00"," ","18.2","","15.5","","84","","4","","20","","9.7","","101.14","","","","","","Haze"
"2011-09-24 07:00","2011","09","24","07:00"," ","18.2","","15.8","","86","","3","","17","","9.7","","101.19","","","","","","Haze"
"2011-09-24 08:00","2011","09","24","08:00"," ","18.5","","15.7","","84","","3","","20","","12.9","","101.22","","","","","","Mostly Cloudy"
"2011-09-24 09:00","2011","09","24","09:00"," ","19.6","","16.1","","80","","2","","19","","16.1","","101.23","","","","","","Mostly Cloudy"
"2011-09-24 10:00","2011","09","24","10:00"," ","21.5","","16.8","","75","","4","","15","","24.1","","101.26","","27","","","","Mostly Cloudy"
"2011-09-24 11:00","2011","09","24","11:00"," ","22.2","","17.1","","73","","10","","4","","24.1","","101.29","","28","","","","Mostly Cloudy"
"2011-09-24 12:00","2011","09","24","12:00"," ","23.1","","17.3","","70","","9","","6","","24.1","","101.26","","29","","","","Mostly Cloudy"
"2011-09-24 13:00","2011","09","24","13:00"," ","23.5","","17.4","","69","","7","","9","","24.1","","101.21","","29","","","","Mostly Cloudy"
"2011-09-24 14:00","2011","09","24","14:00"," ","23.5","","17.2","","68","","10","","6","","24.1","","101.18","","29","","","","Mostly Cloudy"
"2011-09-24 15:00","2011","09","24","15:00"," ","24.2","","17.6","","67","","","","0","","48.3","","101.17","","30","","","","Mostly Cloudy"
"2011-09-24 16:00","2011","09","24","16:00"," ","23.2","","17.3","","69","","21","","13","","48.3","","101.22","","29","","","","Mostly Cloudy"
"2011-09-24 17:00","2011","09","24","17:00"," ","23.0","","17.3","","70","","25","","9","","25.0","","101.22","","28","","","","Mostly Cloudy"
"2011-09-24 18:00","2011","09","24","18:00"," ","22.8","","17.2","","71","","22","","11","","25.0","","101.30","","28","","","","Mostly Cloudy"
"2011-09-24 19:00","2011","09","24","19:00"," ","22.3","","17.5","","74","","23","","15","","25.0","","101.33","","28","","","","Cloudy"
"2011-09-24 20:00","2011","09","24","20:00"," ","21.4","","17.7","","79","","25","","11","","25.0","","101.40","","27","","","","Cloudy"
"2011-09-24 21:00","2011","09","24","21:00"," ","20.9","","17.4","","80","","24","","15","","25.0","","101.46","","26","","","","Cloudy"
"2011-09-24 22:00","2011","09","24","22:00"," ","20.1","","16.8","","81","","24","","20","","25.0","","101.49","","25","","","","Cloudy"
"2011-09-24 23:00","2011","09","24","23:00"," ","19.7","","16.8","","83","","25","","11","","25.0","","101.49","","","","","","Cloudy"
"2011-09-25 00:00","2011","09","25","00:00"," ","19.6","","16.7","","83","","25","","11","","25.0","","101.48","","","","","","Cloudy"
"2011-09-25 01:00","2011","09","25","01:00"," ","19.3","","16.4","","83","","26","","15","","25.0","","101.50","","","","","","Cloudy"
"2011-09-25 02:00","2011","09","25","02:00"," ","18.9","","16.5","","86","","24","","17","","16.1","","101.48","","","","","","Cloudy"
"2011-09-25 03:00","2011","09","25","03:00"," ","18.9","","16.4","","85","","25","","17","","16.1","","101.50","","","","","","Cloudy"
"2011-09-25 04:00","2011","09","25","04:00"," ","19.2","","16.2","","83","","24","","13","","25.0","","101.52","","","","","","Cloudy"
"2011-09-25 05:00","2011","09","25","05:00"," ","18.9","","16.2","","84","","24","","11","","25.0","","101.58","","","","","","Cloudy"
"2011-09-25 06:00","2011","09","25","06:00"," ","18.8","","16.1","","84","","25","","11","","19.3","","101.61","","","","","","Cloudy"
"2011-09-25 07:00","2011","09","25","07:00"," ","18.5","","16.1","","86","","23","","17","","19.3","","101.63","","","","","","Cloudy"
"2011-09-25 08:00","2011","09","25","08:00"," ","18.9","","15.9","","83","","22","","17","","24.1","","101.63","","","","","","Mostly Cloudy"
"2011-09-25 09:00","2011","09","25","09:00"," ","19.4","","15.7","","79","","25","","11","","24.1","","101.64","","","","","","Mostly Cloudy"
"2011-09-25 10:00","2011","09","25","10:00"," ","20.0","","15.8","","77","","25","","13","","24.1","","101.62","","","","","","Mostly Cloudy"
"2011-09-25 11:00","2011","09","25","11:00"," ","21.1","","16.3","","74","","23","","13","","48.3","","101.58","","26","","","","Mostly Cloudy"
"2011-09-25 12:00","2011","09","25","12:00"," ","21.0","","16.1","","74","","21","","17","","48.3","","101.52","","26","","","","Mostly Cloudy"
"2011-09-25 13:00","2011","09","25","13:00"," ","21.3","","16.2","","73","","20","","19","","48.3","","101.45","","26","","","","Mostly Cloudy"
